442 ; Herr ; Fabian ; Sanders ; 9.1.1921 ; Kleiner Griechenmarkt 145a ; 52351 ; Düren ; 02421 / 6742485 ; 
443 ; Frau ; Emily ; Schulze ; 17.4.1971 ; Norbertstr. 188 ; 96361 ; Steinbach am Wald ; 09263 / 89238646 ; 
444 ; Frau ; Louise ; Ullmann ; 8.4.1955 ; Enschedeweg 192 ; 71139 ; Ehningen ; 07034 / 33441126 ; 
445 ; Herr ; Jannick ; Spangenberg ; 23.2.1933 ; Am Römerhof 74 ; 67823 ; Sitters ; 06362 / 77666345 ; 
446 ; Frau ; Maria ; Resch ; 22.12.1979 ; Stolbergstr. 24 ; 41542 ; Dormagen ; 02133 / 64779171 ; 
447 ; Frau ; Lorena ; Feldmann ; 5.11.1978 ; Wolbecker Str. 124 ; 21698 ; Brest ; 04164 / 4284454 ; 
448 ; Frau ; Vivien ; Yildirim ; 7.8.1939 ; Olpener Str. 150 ; 74219 ; Möckmühl ; 06298 / 24080906 ; 
449 ; Frau ; Heidi ; Schweigert ; 7.10.1931 ; Magdalenenstr. 168 ; 96486 ; Lautertal ; 09561 / 99068021 ; 
450 ; Herr ; Jannik ; Larson ; 17.1.1932 ; Jakobusstr. 134 ; 55128 ; Mainz am Rhein ; 06131 / 56870209 ; 
451 ; Frau ; Nadin ; Ulrich ; 3.4.1953 ; Augustastr. 91 ; 35647 ; Waldsolms ; 06085 / 86252209 ; 
452 ; Frau ; Greta ; Meier ; 26.12.1953 ; Zum Burgschemm 110 ; 71554 ; Weissach ; 07191 / 43419362 ; 
453 ; Herr ; Jakob ; Kessler ; 26.7.1970 ; Friedrichstr. 77 ; 85586 ; Poing ; 08121 / 83648372 ; 
454 ; Frau ; Merle ; Ramirez ; 3.8.1964 ; Horstmarer Landweg 34 ; 78089 ; Unterkirnach ; 07721 / 33999227 ; 
455 ; Frau ; Bärbel ; Zeiler ; 19.2.1927 ; Frauenstr. 13 ; 76857 ; Silz ; 06346 / 12059402 ; 
456 ; Frau ; Gerda ; Fritsche ; 6.6.1940 ; An den Weiden 80 ; 23858 ; Feldhorst ; 04533 / 24922726 ; 
457 ; Herr ; Walther ; Feld ; 3.8.1949 ; Overbergstr. 8 ; 55490 ; Mengerschied ; 06761 / 66898604 ; 
458 ; Herr ; Reinhard ; Young ; 16.1.1957 ; Meesenstiege 108 ; 49076 ; Osnabrück ; 0541 / 82315964 ; 
459 ; Frau ; Marta ; Sinn ; 14.7.1930 ; Soetenkamp 15a ; 86751 ; Mönchsdeggingen ; 09088 / 95516350 ; 
460 ; Herr ; Herbert ; Barrenbrügge ; 11.5.1960 ; Am Hörsterfriedhof 115 ; 24409 ; Stoltebüll ; 04642 / 96920068 ; 
461 ; Herr ; Alexander ; Sigmund ; 22.5.1990 ; Hoove 172 ; 16761 ; Hennigsdorf ; 03302 / 85903167 ; 
462 ; Frau ; Mona ; Borchers ; 10.9.1970 ; Zur Wiese 44a ; 53579 ; Erpel ; 02644 / 95544392 ; 
463 ; Herr ; Nikolas ; Schumann ; 6.6.1978 ; Christinastr. 6 ; 36320 ; Kirtorf ; 06635 / 17385101 ; 
464 ; Herr ; Jamie ; Brandstetter ; 27.10.1976 ; Frauenstr. 51 ; 93354 ; Siegenburg ; 09444 / 44855187 ; 
465 ; Frau ; Elfriede ; Dehmel ; 25.4.2000 ; Hüfferstr. 107 ; 74937 ; Spechbach ; 06226 / 40064409 ; 
466 ; Frau ; Karlotta ; Lloyd ; 6.11.1979 ; Sporckweg 155 ; 25884 ; Sollwitt ; 04843 / 57842230 ; 
467 ; Herr ; Reiner ; Kellner ; 13.11.1994 ; Hermann-Treff-Weg 155 ; 06526 ; Sangerhausen ; 03464 / 50345220 ; 
468 ; Herr ; Noah ; Brandt ; 22.7.1930 ; Kempener Str. 116 ; 54636 ; Ingendorf ; 06561 / 49027385 ; 
469 ; Frau ; Johanna ; Seubert ; 15.10.1963 ; Görlitzer Str. 95 ; 99734 ; Nordhausen ; 03631 / 47380112 ; 
470 ; Herr ; Robert ; Brock ; 21.4.1978 ; Gildenstr. 161 ; 94104 ; Witzmannsberg ; 08504 / 66574932 ; 
471 ; Herr ; Lothar ; Hübner ; 20.4.1981 ; Gasselstiege 32 ; 78567 ; Fridingen an der Donau ; 07463 / 66969369 ; 
472 ; Frau ; Katja ; Schwab ; 5.8.1962 ; Baumberger Str. 158 ; 64283 ; Darmstadt ; 06151 / 81945991 ; 
473 ; Herr ; Thomas ; Hit ; 25.12.1945 ; Frauenstr. 19 ; 24238 ; Mucheln ; 04384 / 81053273 ; 
474 ; Herr ; Mathias ; Gabler ; 10.11.1990 ; Röttgensweg 12 ; 40476 ; Düsseldorf ; 0211 / 80107056 ; 
475 ; Frau ; Madita ; Gutsche ; 5.4.1950 ; Rincklakeweg 16 ; 64569 ; Nauheim ; 06152 / 61219413 ; 
476 ; Frau ; Emilie ; Geissler ; 15.10.1928 ; Sternstr. 14 ; 29416 ; Siedenlangenbeck ; 03901 / 56369848 ; 
477 ; Herr ; Fynn ; Peetz ; 23.9.1923 ; Dorotheenstr. 127 ; 56237 ; Caan ; 02623 / 85829343 ; 
478 ; Frau ; Sophia ; Dick ; 22.9.1953 ; Hindenburgplatz 165 ; 97526 ; Sennfeld ; 09721 / 38367284 ; 
479 ; Herr ; Frederic ; Exner ; 28.2.1951 ; Catharina-Müller-Str. 84 ; 67125 ; Dannstadt-Schauernheim ; 06231 / 19655229 ; 
480 ; Herr ; Lennox ; Farmer ; 3.2.1972 ; Am Hörsterfriedhof 120 ; 84513 ; Erharting ; 08631 / 28836671 ; 
481 ; Herr ; Niklas ; Gutzeit ; 22.8.1949 ; Ulmenweg 138 ; 86757 ; Wallerstein ; 09081 / 6570222 ; 
482 ; Frau ; Pauline ; Rudolf ; 26.3.1947 ; Kerßenbrockstr. 168 ; 67308 ; Zellertal ; 06351 / 42424684 ; 
483 ; Herr ; Johann ; Alber ; 20.12.1992 ; Werseblick 167 ; 84533 ; Haiming ; 08678 / 1913749 ; 
484 ; Herr ; Jeremy ; Nguyen ; 5.8.1970 ; Am Filk 20 ; 99880 ; Mechterstädt ; 03622 / 92240737 ; 
485 ; Herr ; Niclas ; Schmid ; 10.8.1979 ; Frauenstr. 85 ; 99625 ; Schillingstedt ; 03635 / 75420869 ; 
486 ; Frau ; Jessika ; Matthews ; 14.2.1928 ; Albachtener Str. 94 ; 91729 ; Haundorf am Brombachsee ; 09837 / 68761578 ; 
487 ; Frau ; Selina ; Reiff ; 15.6.1937 ; Klinkkampweg 175 ; 25980 ; Westerland ; 04651 / 40794572 ; 
488 ; Frau ; Lieselotte ; Schwaiger ; 25.7.1944 ; Münzstr. 127 ; 71088 ; Holzgerlingen ; 07031 / 46558400 ; 
489 ; Herr ; Mathias ; Hardt ; 16.11.1973 ; Heinrichstr. 3 ; 92721 ; Störnstein ; 09602 / 26914852 ; 
490 ; Frau ; Angela ; Day ; 19.8.1949 ; Am Ziegelofen 122 ; 24860 ; Böklund ; 04623 / 68035268 ; 
491 ; Herr ; Manfred ; Geisler ; 19.12.1922 ; Baumberger Str. 40 ; 74906 ; Bonfeld ; 07066 / 58492280 ; 
492 ; Herr ; Yannick ; Morrison ; 27.7.1955 ; Steinfurter Str. 123 ; 54655 ; Kyllburgweiler ; 06563 / 93144633 ; 
493 ; Frau ; Katrin ; Reisinger ; 27.6.1962 ; Josef-Suwelack-Weg 11 ; 38855 ; Wernigerode ; 03943 / 67891329 ; 
494 ; Herr ; Piet ; Nichols ; 15.10.1933 ; Kochwiesenstr. 71 ; 87459 ; Pfronten ; 08363 / 25700938 ; 
495 ; Herr ; Bernhardt ; Tran ; 21.12.1953 ; Marktstr. 155 ; 24398 ; Brodersby ; 04644 / 10679291 ; 
496 ; Herr ; Laurenz ; Schwarz ; 28.10.1966 ; Weißenburgstr. 88 ; 16816 ; Alt Ruppin ; 03391 / 61062075 ; 
497 ; Herr ; Dominik ; Popp ; 20.11.1953 ; Äußere Kanalstr. 33 ; 29690 ; Lindwedel ; 05071 / 38261709 ; 
498 ; Frau ; Mina ; Spangenberg ; 22.6.1970 ; Skagerrakstr. 129 ; 66871 ; Haschbach am Remigiusberg ; 06381 / 34322007 ; 
499 ; Herr ; Damian ; Rauh ; 14.9.1926 ; Rinscheweg 117 ; 25885 ; Immenstedt ; 04835 / 78361968 ; 
500 ; Frau ; Karin ; Kraft ; 7.12.1990 ; Willingrott 50 ; 99869 ; Ebenheim ; 03622 / 71093587 ; 
501 ; Frau ; Yvonne ; Otten ; 15.6.1977 ; Offerkämpe 167 ; 72644 ; Oberboihingen ; 07022 / 23510466 ; 
502 ; Herr ; Rasmus ; Schaaf ; 18.10.1991 ; Wormser Str. 155 ; 76228 ; Karlsruhe ; 0721 / 87830781 ; 
503 ; Frau ; Philine ; Gerstner ; 12.6.1920 ; Gremmendorfer Weg 171 ; 34637 ; Schrecksbach ; 06698 / 64706784 ; 
504 ; Frau ; Victoria ; Landau ; 14.2.1976 ; Marsweg 64 ; 23919 ; Göldenitz ; 04544 / 26225492 ; 
505 ; Herr ; Harald ; Bartl ; 14.4.1941 ; Merheimer Str. 182 ; 23898 ; Kühsen ; 04543 / 82677716 ; 
506 ; Herr ; Frederic ; Böhme ; 21.12.1999 ; Am Nubbenberg 66 ; 54411 ; Rorodt ; 06504 / 55429258 ; 
507 ; Herr ; Chris ; Freund ; 7.5.2000 ; Am Grauen Stein 35 ; 38102 ; Braunschweig ; 0531 / 73428766 ; 
508 ; Frau ; Sara ; Collins ; 25.5.1997 ; Gasselstiege 59 ; 56479 ; Waldmühlen ; 02664 / 81991463 ; 
509 ; Frau ; Carina ; Kieslich ; 1.3.1993 ; Guntherstr. 14 ; 29690 ; Lindwedel ; 05071 / 93322632 ; 
510 ; Herr ; Benedikt ; Brockhaus ; 22.12.1935 ; Am Dornbusch 75 ; 49219 ; Glandorf ; 05426 / 60096322 ; 
511 ; Herr ; Mattis ; Jones ; 17.2.1935 ; Kapellenstr. 124 ; 53534 ; Bauler ; 02691 / 5185630 ; 
512 ; Frau ; Madeleine ; Sohn ; 3.9.1963 ; An den Weiden 112 ; 73433 ; Aalen ; 07361 / 80622869 ; 
513 ; Frau ; Jenny ; Nötzel ; 4.2.1959 ; Max-Winkelmann-Str. 99 ; 91790 ; Nennslingen ; 09147 / 20513378 ; 
514 ; Frau ; Lorena ; Hill ; 13.10.1976 ; Münsterstr. 26 ; 86480 ; Aletshausen ; 08282 / 79370946 ; 
515 ; Frau ; Stina ; Stephan ; 14.10.1993 ; Hüfferstr. 44 ; 94481 ; Grafenau ; 08552 / 6432151 ; 
516 ; Herr ; Benedikt ; Hines ; 23.3.1920 ; Ostlandstr. 135 ; 85659 ; Forstern ; 08124 / 81740626 ; 
517 ; Herr ; Lothar ; Gericke ; 3.5.1991 ; Meckmannweg 135a ; 23911 ; Ziethen ; 04541 / 98773531 ; 
518 ; Herr ; Gabriel ; Sullivan ; 19.6.1993 ; Ölbergstr. 108 ; 03130 ; Wolfshain ; 03563 / 64486174 ; 
519 ; Frau ; Josefine ; Schall ; 25.11.1983 ; Von-der-Tinnen-Str. 150 ; 73453 ; Abtsgmünd ; 07366 / 45026832 ; 
520 ; Herr ; Gert ; Schall ; 7.6.1968 ; Am Dornbusch 59 ; 60318 ; Frankfurt am Main ; 069 / 76973286 ; 
521 ; Herr ; Curt ; Pabst ; 19.1.1979 ; Pankokstr. 173 ; 54552 ; Hörscheid ; 06592 / 20415850 ; 
522 ; Herr ; Simon ; Rex ; 21.7.1925 ; Simon-Meister-Str. 31 ; 24251 ; Osdorf ; 04346 / 13255697 ; 
523 ; Frau ; Lina ; Raab ; 7.6.1964 ; Kurneystr. 84 ; 24241 ; Grevenkrug ; 04322 / 17912183 ; 
524 ; Frau ; Alisa ; Wiesner ; 5.12.1929 ; Herdingstr. 38 ; 26571 ; Juist ; 04935 / 5223905 ; 
525 ; Frau ; Kaja ; Wehner ; 17.9.1972 ; Wiedehagen 6 ; 56269 ; Marienhausen ; 02689 / 98155537 ; 
526 ; Herr ; Gerhardt ; Mason ; 19.8.1991 ; Ölbergstr. 18 ; 24879 ; Idstedt ; 04625 / 90660458 ; 
527 ; Herr ; Marko ; Gerber ; 24.4.1943 ; Von-der-Tinnen-Str. 95 ; 56653 ; Wassenach ; 02636 / 57008805 ; 
528 ; Frau ; Isabelle ; Giese ; 15.1.1931 ; Am Krausen Baum 107 ; 32609 ; Hüllhorst ; 05744 / 88556403 ; 
529 ; Frau ; Karin ; Hüttner ; 25.5.1951 ; Breul 173 ; 56237 ; Nauort ; 02601 / 27126747 ; 
530 ; Frau ; Pia ; Hauke ; 18.2.1936 ; Rennbahnstr. 72 ; 27419 ; Tiste ; 04282 / 32303615 ; 
531 ; Frau ; Felicitas ; Kahn ; 5.3.1999 ; Lammerbach 10 ; 25926 ; Karlum ; 04662 / 66571411 ; 
532 ; Herr ; Marcus ; Kaplan ; 13.5.1974 ; Studtstr. 62 ; 55469 ; Klosterkumbd ; 06761 / 66512745 ; 
533 ; Herr ; Rolf ; Stahlgruber ; 5.7.1948 ; Idenbrockplatz 16 ; 22850 ; Norderstedt ; 040 / 17700634 ; 
534 ; Herr ; Valentin ; Cramer ; 27.4.1991 ; Ölbergstr. 123 ; 49638 ; Nortrup ; 05436 / 90936906 ; 
535 ; Frau ; Eva ; Sieg ; 2.6.1950 ; Gleueler Str. 42a ; 70736 ; Fellbach ; 0711 / 25632747 ; 
536 ; Frau ; Marieke ; Wetzel ; 17.1.1944 ; Am Grauen Stein 124 ; 15537 ; Erkner ; 03362 / 21784525 ; 
537 ; Herr ; Timo ; Kieme ; 27.9.1950 ; Friedrichstr. 50 ; 01734 ; Rabenau ; 0351 / 5892050 ; 
538 ; Frau ; Sarah ; Liebig ; 17.10.1949 ; Drachterstr. 106 ; 28215 ; Bremen ; 0421 / 37612160 ; 
539 ; Frau ; Joana ; Shelton ; 26.4.1992 ; Marderweg 195 ; 26219 ; Bösel ; 04494 / 86747497 ; 
540 ; Herr ; Florian ; Konrad ; 9.10.1995 ; Angelstr. 38 ; 54426 ; Naurath ; 06503 / 62215777 ; 
541 ; Herr ; Mads ; Balzer ; 24.9.1965 ; Scheibenstr. 129a ; 83623 ; Dietramszell ; 08027 / 71564685 ; 
542 ; Herr ; Richard ; Marschner ; 2.3.1963 ; Im Haubenfeld 68 ; 66917 ; Biedershausen ; 06375 / 831009 ; 
543 ; Frau ; Marlis ; Mündel ; 17.2.1954 ; Guntherstr. 128 ; 17493 ; Greifswald ; 03834 / 99277480 ; 
544 ; Frau ; Chantal ; Aydin ; 26.1.1994 ; Franz-Peter-Kürten-Weg 88 ; 24238 ; Selent ; 04384 / 68064355 ; 
545 ; Frau ; Ella ; Horn ; 5.8.1947 ; Kapellenstr. 193a ; 91235 ; Velden ; 09152 / 94555198 ; 
546 ; Herr ; Matti ; Wanke ; 13.2.1928 ; Baumberger Str. 11 ; 66909 ; Henschtal ; 06383 / 16982209 ; 
547 ; Frau ; Lotta ; Francis ; 13.7.1954 ; Hermann-Treff-Weg 160 ; 67681 ; Sembach ; 06303 / 93997618 ; 
548 ; Frau ; Alexandra ; Hennings ; 18.12.1940 ; Dauvemühle 1 ; 10319 ; Berlin ; 030 / 31193808 ; 
549 ; Herr ; Reinhard ; Gehrig ; 22.5.1932 ; Liboristr. 6 ; 97785 ; Mittelsinn ; 09356 / 83882107 ; 
550 ; Frau ; Ella ; Gill ; 7.7.1936 ; Hindenburgplatz 152 ; 23898 ; Duvensee ; 04543 / 34502523 ; 
551 ; Frau ; Anabel ; Erdmann ; 13.11.1971 ; Mondstr. 46 ; 20253 ; Hamburg ; 040 / 89167593 ; 
552 ; Herr ; Tom ; Freitag ; 19.9.1926 ; Templerweg 146 ; 55546 ; Tiefenthal ; 0671 / 70041164 ; 
553 ; Frau ; Fabienne ; Petzold ; 10.8.1995 ; Königsberger Str. 26 ; 78606 ; Seitingen-Oberflacht ; 07464 / 70215129 ; 
554 ; Frau ; Erica ; Daniel ; 18.6.1994 ; Kirchstr. 192 ; 56271 ; Roßbach ; 02662 / 22967746 ; 
555 ; Herr ; Rasmus ; Laumann ; 12.5.1994 ; Kerßenbrockstr. 171 ; 76676 ; Graben-Neudorf ; 07255 / 27500536 ; 
556 ; Frau ; Lana ; Schwerdtfeger ; 4.1.1986 ; Am Ziegelofen 127 ; 47877 ; Willich ; 02154,02156 / 94705100 ; 
557 ; Frau ; Amely ; Geyer ; 28.8.1978 ; Josef-Suwelack-Weg 25 ; 94447 ; Plattling ; 09931 / 4591996 ; 
558 ; Frau ; Hanna ; Dopler ; 20.5.1956 ; Elsa-Brändström-Weg 178 ; 88167 ; Grünenbach ; 08383 / 63216109 ; 
559 ; Frau ; Vivienne ; Fauser ; 14.10.1922 ; Speestr. - 17 ; 24392 ; Kiesby ; 04641 / 87667603 ; 
560 ; Herr ; Patrick ; Seibert ; 11.7.1983 ; Parkallee 195 ; 73469 ; Riesbürg ; 09081 / 96347386 ; 
561 ; Herr ; Karlo ; Bruckner ; 15.3.1999 ; Straßburger Weg 20a ; 24837 ; Schleswig ; 04621 / 29441481 ; 
562 ; Frau ; Lieselotte ; Martens ; 18.4.1952 ; Kröver Str. 196 ; 53498 ; Bad Breisig ; 02633 / 12121286 ; 
563 ; Herr ; Ole ; Malek ; 19.12.1922 ; Am Pulverschuppen 72 ; 89584 ; Ehingen an der Donau ; 07391 / 50660778 ; 
564 ; Frau ; Tara ; Kämmerer ; 18.1.1940 ; Morthorststr. 136 ; 86759 ; Wechingen ; 09081 / 93180694 ; 
565 ; Herr ; Nikolas ; Brass ; 14.5.1952 ; Janningsweg 13 ; 45892 ; Gelsenkirchen ; 0209 / 53880622 ; 
566 ; Herr ; Swen ; Noll ; 14.10.1962 ; Schwalbenweg 8 ; 93089 ; Aufhausen ; 09454 / 55471767 ; 
567 ; Herr ; Enrico ; Jost ; 12.3.1942 ; Heisstr. 105 ; 50931 ; Köln ; 0221 / 95202982 ; 
568 ; Herr ; Manuel ; Wald ; 10.10.1933 ; Lammerbach 78 ; 54340 ; Thörnich ; 06502 / 43592860 ; 
569 ; Herr ; Henrik ; Klatt ; 12.1.1921 ; Dorbaumstr. 92a ; 76865 ; Rohrbach ; 07276 / 26778419 ; 
570 ; Frau ; Paula ; Kopp ; 28.5.1993 ; Hermann-Treff-Weg 131 ; 91605 ; Gallmersgarten ; 09843 / 61493028 ; 
571 ; Frau ; Alissa ; Lehnert ; 27.5.1957 ; Gescherweg 59 ; 89547 ; Gerstetten ; 07323 / 55144758 ; 
572 ; Herr ; Emil ; Teichert ; 5.5.1992 ; Friedrichstr. 69 ; 74376 ; Gemmrigheim ; 07143 / 93983700 ; 
573 ; Frau ; Leoni ; Kahlert ; 2.5.1950 ; Schwalbenweg 152 ; 86877 ; Walkertshofen ; 08239 / 48266321 ; 
574 ; Herr ; Can ; Kampe ; 28.8.1961 ; Schwalbenweg 127 ; 78713 ; Schramberg ; 07422 / 14865306 ; 
575 ; Herr ; Benedikt ; Berndt ; 22.4.1965 ; Dingbängerweg 57 ; 26382 ; Wilhelmshaven ; 04421 / 7370635 ; 
576 ; Frau ; Katharina ; Schwer ; 1.9.1953 ; Norbertstr. 170 ; 54552 ; Boxberg ; 02692 / 53677781 ; 
577 ; Herr ; Marcus ; Weck ; 26.11.1953 ; Am Oedingteich 137 ; 25855 ; Haselund ; 04843 / 31075916 ; 
578 ; Herr ; Mohamed ; Nass ; 20.12.1983 ; Am Filk 15 ; 25938 ; Dunsum ; 04681 / 31924618 ; 
579 ; Frau ; Christa ; Ortiz ; 13.4.1953 ; Handorfer Str. 102 ; 25712 ; Brickeln ; 04825 / 66524613 ; 
580 ; Frau ; Christina ; Wright ; 5.2.1961 ; Langestr. 23 ; 77830 ; Bühlertal ; 07223 / 27188246 ; 
581 ; Herr ; Jason ; Hertlein ; 19.7.1985 ; Ulmenweg 55 ; 99718 ; Greußen ; 03636 / 33232850 ; 
582 ; Herr ; Artur ; Eberl ; 3.10.1929 ; An den Weiden 87 ; 96472 ; Rödental ; 09563 / 10461402 ; 
583 ; Frau ; Ayleen ; Meier ; 19.12.1943 ; Kleiner Griechenmarkt 196 ; 17217 ; Klein Lukow ; 03962 / 75153015 ; 
584 ; Herr ; Luke ; Lehmann ; 18.9.1946 ; Südstr. 116 ; 24327 ; Blekendorf ; 04381 / 83651462 ; 
585 ; Frau ; Elena ; Bär ; 28.9.1995 ; Neißestr. 27 ; 27632 ; Dorum ; 04742 / 4146051 ; 
586 ; Frau ; Elena ; Lau ; 2.10.1966 ; Dortmunder Str. 133 ; 65385 ; Rüdesheim am Rhein ; 06722 / 35512025 ; 
587 ; Frau ; Isabell ; Gebhard ; 19.4.1928 ; Försterstr. 61 ; 30880 ; Laatzen ; 05102 / 73666459 ; 
588 ; Herr ; Jörn ; Dittmann ; 18.11.1990 ; Münsterstr. 195 ; 37586 ; Dassel ; 05564 / 42173018 ; 
589 ; Frau ; Leoni ; Baier ; 20.2.1921 ; Kleiner Griechenmarkt 59 ; 55608 ; Hausen ; 06544 / 15114088 ; 
590 ; Frau ; Josefine ; Hildebrandt ; 15.6.1953 ; Magdalenenstr. 80 ; 72362 ; Nusplingen ; 07429 / 85219646 ; 
591 ; Herr ; Claus ; Gebhardt ; 12.4.1968 ; Dreizehnerstr. 52 ; 53177 ; Bonn ; 0228 / 8972288 ; 
592 ; Frau ; Joelina ; Sievert ; 20.6.1947 ; Zum Burgschemm 69 ; 12349 ; Buckow ; 030 / 48594239 ; 
593 ; Herr ; Danny ; Eggers ; 5.4.1928 ; Werkstattstr. 160 ; 39110 ; Magdeburg ; 0391 / 86161799 ; 
594 ; Herr ; Günther ; Grau ; 5.2.1988 ; Altenhofer Weg 46 ; 84177 ; Gottfrieding ; 08731 / 77571666 ; 
595 ; Frau ; Céline ; Wink ; 16.3.1975 ; Overbergstr. 1 ; 19067 ; Langen Brütz ; 03866 / 27430478 ; 
596 ; Herr ; Arne ; Cao ; 1.9.1981 ; Bielefelder Str. 25 ; 67744 ; Cronenberg ; 06382 / 49545812 ; 
597 ; Herr ; Volker ; Flores ; 25.4.1965 ; Havichhorster Mühle 14 ; 53332 ; Bornheim ; 02222 / 86031561 ; 
598 ; Herr ; Gert ; Schacht ; 27.8.1977 ; Stettiner Str. 41 ; 79736 ; Rickenbach ; 07765 / 40197458 ; 
599 ; Frau ; Brigitte ; Reynolds ; 21.12.1928 ; Manfred-von-Richthofen-Str. 93 ; 23898 ; Wentorf ; 04536 / 68433329 ; 
600 ; Frau ; Elisabeth ; Willems ; 22.9.1991 ; Hülsebrockstr. 191 ; 54636 ; Eßlingen ; 06561 / 68581506 ; 
601 ; Herr ; Gerhard ; Lutz ; 18.4.1943 ; Böttcherstr. 51 ; 83623 ; Dietramszell ; 08027 / 35701968 ; 
602 ; Herr ; Kilian ; Spahn ; 26.10.1970 ; Eulenbergstr. 35a ; 56332 ; Dieblich ; 02607 / 24035018 ; 
603 ; Herr ; Swen ; Munk ; 22.2.1977 ; Möserweg 199 ; 39116 ; Magdeburg ; 0391 / 24854376 ; 
604 ; Frau ; Sina ; Bowen ; 8.2.1943 ; Hofstr. 186 ; 57614 ; Ratzert ; 02684 / 82264271 ; 
605 ; Herr ; Sam ; Schaffer ; 19.11.1985 ; Am Dornbusch 54 ; 67319 ; Wattenheim ; 06351 / 82766243 ; 
606 ; Frau ; Ute ; Petzold ; 13.9.1968 ; Frauenstr. 161 ; 72760 ; Reutlingen ; 07121 / 6276326 ; 
607 ; Herr ; Thies ; Carter ; 15.2.1981 ; Meesenstiege 25 ; 47058 ; Duisburg ; 0203 / 68165397 ; 
608 ; Frau ; Lucia ; Tesch ; 9.6.1965 ; Vorgebirgstr. 73 ; 56593 ; Pleckhausen ; 02685 / 75867472 ; 
609 ; Frau ; Madita ; Kriegel ; 12.3.1981 ; Breslauer Str. 89 ; 56598 ; Rheinbrohl ; 02635 / 45979325 ; 
610 ; Herr ; Klaus ; Struck ; 10.5.1967 ; Von-der-Tinnen-Str. 27 ; 83125 ; Eggstätt ; 08056 / 18329658 ; 
611 ; Herr ; Raphael ; Henschke ; 11.5.1960 ; Marientalstr. 108 ; 56317 ; Urbach ; 02684 / 39691430 ; 
612 ; Frau ; Anne ; Reinhold ; 17.3.1998 ; Dauvemühle 66 ; 24250 ; Nettelsee ; 04342 / 24821122 ; 
613 ; Herr ; Enrico ; Benson ; 20.1.1945 ; Langestr. 55 ; 82346 ; Andechs ; 08152 / 87950696 ; 
614 ; Herr ; Bastian ; Mullins ; 19.12.1942 ; Buldernweg 92 ; 48480 ; Spelle ; 05977 / 68321608 ; 
615 ; Frau ; Madita ; Fricke ; 24.5.1949 ; Zur Wiese 6 ; 31547 ; Rehburg-Loccum ; 05037 / 13742853 ; 
616 ; Frau ; Marlis ; Fellner ; 22.11.2000 ; Am Brook 5 ; 17192 ; Varchentin ; 03991 / 88768534 ; 
617 ; Herr ; Gabriel ; Lamers ; 23.3.1973 ; Am Brook 97 ; 31655 ; Stadthagen ; 05721 / 32665006 ; 
618 ; Frau ; Käthe ; Albers ; 7.5.1942 ; Mersmannsstiege 91 ; 67112 ; Mutterstadt ; 06234 / 94293519 ; 
619 ; Frau ; Sophie ; Schwabe ; 27.7.1972 ; Starweg 147 ; 89150 ; Laichingen ; 07333 / 50395890 ; 
620 ; Herr ; Dominik ; Strauss ; 1.8.1996 ; Kochwiesenstr. 171 ; 56414 ; Berod ; 06435 / 26427813 ; 
621 ; Herr ; Rasmus ; Papst ; 14.10.1957 ; Wörthstr. 20 ; 87648 ; Aitrang ; 08343 / 98536388 ; 
622 ; Herr ; Heinrich ; Naber ; 23.12.1929 ; Am Ziegelofen 9 ; 54662 ; Speicher ; 06562 / 7561751 ; 
623 ; Frau ; Elisa ; Ganz ; 9.11.1974 ; Teutonenstr. 72 ; 20354 ; Hamburg ; 040 / 56308260 ; 
624 ; Frau ; Marlis ; Drews ; 9.9.2000 ; Stettiner Str. 161 ; 92431 ; Neunburg vorm Wald ; 09672 / 30605897 ; 
625 ; Frau ; Luisa ; Meurer ; 24.7.1989 ; Janningsweg 134 ; 52525 ; Waldfeucht ; 02455 / 94098069 ; 
626 ; Herr ; Riccardo ; Sondermann ; 8.2.1983 ; Breul 174 ; 25938 ; Alkersum ; 04681 / 57481392 ; 
627 ; Frau ; Andrea ; Köhler ; 21.3.1945 ; Friedrich-Ebert-Str. 42 ; 97353 ; Wiesentheid ; 09383 / 89107766 ; 
628 ; Herr ; Jasper ; Zuschuss ; 10.5.1995 ; Am Filk 15 ; 25712 ; Brickeln ; 04825 / 24701752 ; 
629 ; Herr ; Lothar ; Breu ; 17.12.1965 ; Grevener Str. 107 ; 56858 ; Belg ; 06763 / 52425059 ; 
630 ; Frau ; Sara ; Riedel ; 22.7.1946 ; Stolbergstr. 56 ; 56729 ; Siebenbach ; 02651 / 53789548 ; 
631 ; Frau ; Lilian ; Sell ; 18.2.1932 ; Dahlienweg 10 ; 55621 ; Hundsbach ; 06757 / 35705578 ; 
632 ; Frau ; Melina ; Wieland ; 23.1.1957 ; Havichhorster Mühle 57 ; 87640 ; Biessenhofen ; 08341 / 36244100 ; 
633 ; Frau ; Felicitas ; Barbier ; 18.9.1994 ; Ostmarkstr. 140 ; 56459 ; Rotenhain ; 02663 / 41987932 ; 
634 ; Herr ; Theo ; Kuehl ; 26.4.2000 ; Am Hörsterfriedhof 1 ; 25489 ; Haselau ; 04129 / 26672770 ; 
635 ; Herr ; Sascha ; Marten ; 11.4.1935 ; Skagerrakstr. 120 ; 57589 ; Birkenbeul ; 02742 / 75274874 ; 
636 ; Frau ; Theresa ; Hunter ; 27.10.1972 ; Beuelsweg 161 ; 04720 ; Mochau ; 03431 / 53301083 ; 
